Tick: 56404000, Cache Block Addr: 458752, Byte Offset: 24, FaultType: bit_flip, Mask: 00010000
Tick: 90829000, Cache Block Addr: 320, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 96716000, Cache Block Addr: 481920, Byte Offset: 40, FaultType: bit_flip, Mask: 00000100
Tick: 118014000, Cache Block Addr: 474240, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 118559000, Cache Block Addr: 467136, Byte Offset: 35, FaultType: bit_flip, Mask: 01000000
Tick: 144061000, Cache Block Addr: 481024, Byte Offset: 22, FaultType: bit_flip, Mask: 01000000
Tick: 155127000, Cache Block Addr: 498560, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 166979000, Cache Block Addr: 490944, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 220275000, Cache Block Addr: 525760, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 234240000, Cache Block Addr: 467200, Byte Offset: 55, FaultType: bit_flip, Mask: 00100000
Tick: 238735000, Cache Block Addr: 529408, Byte Offset: 27, FaultType: bit_flip, Mask: 00100000
Tick: 240336000, Cache Block Addr: 472704, Byte Offset: 49, FaultType: bit_flip, Mask: 00100000
Tick: 240914000, Cache Block Addr: 526656, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 261042000, Cache Block Addr: 484288, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 267353000, Cache Block Addr: 487744, Byte Offset: 44, FaultType: bit_flip, Mask: 00010000
Tick: 267861000, Cache Block Addr: 498176, Byte Offset: 23, FaultType: bit_flip, Mask: 00100000
Tick: 274710000, Cache Block Addr: 477888, Byte Offset: 55, FaultType: bit_flip, Mask: 00000010
Tick: 275391000, Cache Block Addr: 489920, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 278150000, Cache Block Addr: 485440, Byte Offset: 59, FaultType: bit_flip, Mask: 00100000
