Tick: 60954000, Cache Block Addr: 416896, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 64400000, Cache Block Addr: 458176, Byte Offset: 63, FaultType: bit_flip, Mask: 00000001
Tick: 64578000, Cache Block Addr: 417408, Byte Offset: 24, FaultType: bit_flip, Mask: 10000000
Tick: 67040000, Cache Block Addr: 411648, Byte Offset: 44, FaultType: bit_flip, Mask: 00010000
Tick: 89023000, Cache Block Addr: 485376, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 114159000, Cache Block Addr: 482560, Byte Offset: 54, FaultType: bit_flip, Mask: 10000000
Tick: 118689000, Cache Block Addr: 468800, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 119860000, Cache Block Addr: 491008, Byte Offset: 40, FaultType: bit_flip, Mask: 00000001
Tick: 124896000, Cache Block Addr: 471552, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 125601000, Cache Block Addr: 497088, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 138229000, Cache Block Addr: 488576, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 144630000, Cache Block Addr: 477056, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 154024000, Cache Block Addr: 487104, Byte Offset: 38, FaultType: bit_flip, Mask: 01000000
Tick: 154946000, Cache Block Addr: 493056, Byte Offset: 32, FaultType: bit_flip, Mask: 00001000
Tick: 159019000, Cache Block Addr: 494400, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 162348000, Cache Block Addr: 489088, Byte Offset: 46, FaultType: bit_flip, Mask: 00100000
Tick: 162383000, Cache Block Addr: 508736, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 195221000, Cache Block Addr: 507712, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 214191000, Cache Block Addr: 502336, Byte Offset: 10, FaultType: bit_flip, Mask: 00000100
Tick: 215490000, Cache Block Addr: 513856, Byte Offset: 26, FaultType: bit_flip, Mask: 10000000
Tick: 219129000, Cache Block Addr: 501952, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 220637000, Cache Block Addr: 527872, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
