run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
6,OK,0,5,-,2026-05-11T01:05:26+00:00,2026-05-11T01:05:31+00:00
1,CRASH,137,15,exit_137,2026-05-11T01:05:17+00:00,2026-05-11T01:05:32+00:00
2,CRASH,137,15,exit_137,2026-05-11T01:05:17+00:00,2026-05-11T01:05:32+00:00
3,CRASH,137,15,exit_137,2026-05-11T01:05:18+00:00,2026-05-11T01:05:33+00:00
4,CRASH,137,15,exit_137,2026-05-11T01:05:19+00:00,2026-05-11T01:05:34+00:00
5,CRASH,137,15,exit_137,2026-05-11T01:05:25+00:00,2026-05-11T01:05:40+00:00
7,CRASH,137,15,exit_137,2026-05-11T01:05:31+00:00,2026-05-11T01:05:46+00:00
8,CRASH,137,15,exit_137,2026-05-11T01:05:32+00:00,2026-05-11T01:05:47+00:00
9,CRASH,137,15,exit_137,2026-05-11T01:05:32+00:00,2026-05-11T01:05:47+00:00
10,CRASH,137,15,exit_137,2026-05-11T01:05:33+00:00,2026-05-11T01:05:48+00:00
11,CRASH,137,15,exit_137,2026-05-11T01:05:34+00:00,2026-05-11T01:05:49+00:00
12,CRASH,137,15,exit_137,2026-05-11T01:05:40+00:00,2026-05-11T01:05:55+00:00
13,CRASH,137,15,exit_137,2026-05-11T01:05:46+00:00,2026-05-11T01:06:01+00:00
14,CRASH,137,15,exit_137,2026-05-11T01:05:47+00:00,2026-05-11T01:06:02+00:00
15,CRASH,137,15,exit_137,2026-05-11T01:05:47+00:00,2026-05-11T01:06:02+00:00
16,CRASH,137,15,exit_137,2026-05-11T01:05:48+00:00,2026-05-11T01:06:03+00:00
17,CRASH,137,15,exit_137,2026-05-11T01:05:49+00:00,2026-05-11T01:06:04+00:00
18,CRASH,137,15,exit_137,2026-05-11T01:05:55+00:00,2026-05-11T01:06:10+00:00
19,CRASH,137,15,exit_137,2026-05-11T01:06:01+00:00,2026-05-11T01:06:16+00:00
20,CRASH,137,15,exit_137,2026-05-11T01:06:02+00:00,2026-05-11T01:06:17+00:00
21,CRASH,137,15,exit_137,2026-05-11T01:06:02+00:00,2026-05-11T01:06:17+00:00
22,CRASH,137,15,exit_137,2026-05-11T01:06:03+00:00,2026-05-11T01:06:18+00:00
23,CRASH,137,15,exit_137,2026-05-11T01:06:04+00:00,2026-05-11T01:06:19+00:00
24,CRASH,137,15,exit_137,2026-05-11T01:06:10+00:00,2026-05-11T01:06:25+00:00
25,CRASH,137,15,exit_137,2026-05-11T01:06:16+00:00,2026-05-11T01:06:31+00:00
26,CRASH,137,15,exit_137,2026-05-11T01:06:17+00:00,2026-05-11T01:06:32+00:00
27,CRASH,137,15,exit_137,2026-05-11T01:06:17+00:00,2026-05-11T01:06:32+00:00
28,CRASH,137,15,exit_137,2026-05-11T01:06:18+00:00,2026-05-11T01:06:33+00:00
29,CRASH,137,15,exit_137,2026-05-11T01:06:19+00:00,2026-05-11T01:06:34+00:00
30,CRASH,137,15,exit_137,2026-05-11T01:06:25+00:00,2026-05-11T01:06:40+00:00
31,CRASH,137,15,exit_137,2026-05-11T01:06:31+00:00,2026-05-11T01:06:46+00:00
32,CRASH,137,15,exit_137,2026-05-11T01:06:32+00:00,2026-05-11T01:06:47+00:00
33,CRASH,137,15,exit_137,2026-05-11T01:06:32+00:00,2026-05-11T01:06:47+00:00
34,CRASH,137,15,exit_137,2026-05-11T01:06:33+00:00,2026-05-11T01:06:48+00:00
35,CRASH,137,15,exit_137,2026-05-11T01:06:34+00:00,2026-05-11T01:06:49+00:00
36,CRASH,137,15,exit_137,2026-05-11T01:06:40+00:00,2026-05-11T01:06:55+00:00
37,CRASH,137,15,exit_137,2026-05-11T01:06:46+00:00,2026-05-11T01:07:01+00:00
38,CRASH,137,15,exit_137,2026-05-11T01:06:47+00:00,2026-05-11T01:07:02+00:00
39,CRASH,137,15,exit_137,2026-05-11T01:06:47+00:00,2026-05-11T01:07:02+00:00
40,CRASH,137,15,exit_137,2026-05-11T01:06:48+00:00,2026-05-11T01:07:03+00:00
