Tick: 52858000, Cache Block Addr: 467712, Byte Offset: 60, FaultType: bit_flip, Mask: 01000000
Tick: 54582000, Cache Block Addr: 469760, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 58311000, Cache Block Addr: 477568, Byte Offset: 27, FaultType: bit_flip, Mask: 00100000
Tick: 78101000, Cache Block Addr: 478016, Byte Offset: 43, FaultType: bit_flip, Mask: 00000100
Tick: 102200000, Cache Block Addr: 492672, Byte Offset: 34, FaultType: bit_flip, Mask: 00001000
Tick: 109964000, Cache Block Addr: 470912, Byte Offset: 4, FaultType: bit_flip, Mask: 00000001
Tick: 131562000, Cache Block Addr: 483584, Byte Offset: 14, FaultType: bit_flip, Mask: 10000000
Tick: 132811000, Cache Block Addr: 487680, Byte Offset: 21, FaultType: bit_flip, Mask: 00000001
Tick: 145184000, Cache Block Addr: 502976, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 149425000, Cache Block Addr: 501568, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 169657000, Cache Block Addr: 493760, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 172136000, Cache Block Addr: 504704, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 172229000, Cache Block Addr: 512576, Byte Offset: 32, FaultType: bit_flip, Mask: 00000010
Tick: 172823000, Cache Block Addr: 499968, Byte Offset: 25, FaultType: bit_flip, Mask: 00000001
Tick: 181701000, Cache Block Addr: 502144, Byte Offset: 22, FaultType: bit_flip, Mask: 00010000
Tick: 191086000, Cache Block Addr: 521856, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 198383000, Cache Block Addr: 522752, Byte Offset: 29, FaultType: bit_flip, Mask: 00000010
Tick: 204368000, Cache Block Addr: 514240, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 211871000, Cache Block Addr: 501760, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 219866000, Cache Block Addr: 508224, Byte Offset: 20, FaultType: bit_flip, Mask: 01000000
Tick: 223656000, Cache Block Addr: 519616, Byte Offset: 42, FaultType: bit_flip, Mask: 00001000
