Tick: 54588000, Cache Block Addr: 418752, Byte Offset: 9, FaultType: bit_flip, Mask: 00000010
Tick: 55529000, Cache Block Addr: 467968, Byte Offset: 44, FaultType: bit_flip, Mask: 00100000
Tick: 65859000, Cache Block Addr: 64, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 67655000, Cache Block Addr: 467456, Byte Offset: 11, FaultType: bit_flip, Mask: 10000000
Tick: 71121000, Cache Block Addr: 416512, Byte Offset: 62, FaultType: bit_flip, Mask: 00100000
Tick: 74051000, Cache Block Addr: 482880, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 75164000, Cache Block Addr: 478592, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
Tick: 87704000, Cache Block Addr: 479808, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 115896000, Cache Block Addr: 467904, Byte Offset: 35, FaultType: bit_flip, Mask: 00010000
Tick: 130517000, Cache Block Addr: 487104, Byte Offset: 39, FaultType: bit_flip, Mask: 10000000
Tick: 149337000, Cache Block Addr: 495680, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 156141000, Cache Block Addr: 497152, Byte Offset: 17, FaultType: bit_flip, Mask: 00000010
Tick: 163291000, Cache Block Addr: 512320, Byte Offset: 48, FaultType: bit_flip, Mask: 00100000
Tick: 180891000, Cache Block Addr: 496768, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 202354000, Cache Block Addr: 513024, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 214446000, Cache Block Addr: 510400, Byte Offset: 21, FaultType: bit_flip, Mask: 00010000
Tick: 217764000, Cache Block Addr: 520448, Byte Offset: 40, FaultType: bit_flip, Mask: 00000001
Tick: 218966000, Cache Block Addr: 530816, Byte Offset: 11, FaultType: bit_flip, Mask: 00000010
Tick: 222095000, Cache Block Addr: 509312, Byte Offset: 42, FaultType: bit_flip, Mask: 00000001
Tick: 234901000, Cache Block Addr: 475072, Byte Offset: 25, FaultType: bit_flip, Mask: 00000100
