Tick: 62416000, Cache Block Addr: 478848, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 75225000, Cache Block Addr: 411712, Byte Offset: 33, FaultType: bit_flip, Mask: 00000001
Tick: 80639000, Cache Block Addr: 409920, Byte Offset: 43, FaultType: bit_flip, Mask: 00010000
Tick: 93172000, Cache Block Addr: 481216, Byte Offset: 32, FaultType: bit_flip, Mask: 00010000
Tick: 118310000, Cache Block Addr: 478592, Byte Offset: 57, FaultType: bit_flip, Mask: 00000100
Tick: 136365000, Cache Block Addr: 478720, Byte Offset: 11, FaultType: bit_flip, Mask: 00010000
Tick: 157434000, Cache Block Addr: 480704, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 162407000, Cache Block Addr: 509120, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 165970000, Cache Block Addr: 504320, Byte Offset: 55, FaultType: bit_flip, Mask: 10000000
Tick: 166607000, Cache Block Addr: 488064, Byte Offset: 58, FaultType: bit_flip, Mask: 00000001
Tick: 173025000, Cache Block Addr: 504960, Byte Offset: 24, FaultType: bit_flip, Mask: 00000001
Tick: 176810000, Cache Block Addr: 486016, Byte Offset: 60, FaultType: bit_flip, Mask: 00100000
Tick: 188286000, Cache Block Addr: 515840, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 196389000, Cache Block Addr: 512128, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 198985000, Cache Block Addr: 515456, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 203871000, Cache Block Addr: 522304, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 218739000, Cache Block Addr: 520448, Byte Offset: 6, FaultType: bit_flip, Mask: 00000001
Tick: 226506000, Cache Block Addr: 524928, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 232734000, Cache Block Addr: 511744, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 234232000, Cache Block Addr: 525824, Byte Offset: 16, FaultType: bit_flip, Mask: 00010000
Tick: 236073000, Cache Block Addr: 530368, Byte Offset: 47, FaultType: bit_flip, Mask: 00010000
Tick: 260863000, Cache Block Addr: 486080, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 268045000, Cache Block Addr: 500416, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 269885000, Cache Block Addr: 500672, Byte Offset: 43, FaultType: bit_flip, Mask: 00000001
Tick: 275462000, Cache Block Addr: 484224, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 294381000, Cache Block Addr: 522176, Byte Offset: 8, FaultType: bit_flip, Mask: 01000000
Tick: 297029000, Cache Block Addr: 523712, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 298254000, Cache Block Addr: 518528, Byte Offset: 43, FaultType: bit_flip, Mask: 00100000
Tick: 302066000, Cache Block Addr: 527616, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 303435000, Cache Block Addr: 527872, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 305780000, Cache Block Addr: 508352, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 332996000, Cache Block Addr: 481856, Byte Offset: 40, FaultType: bit_flip, Mask: 00010000
Tick: 359704000, Cache Block Addr: 483648, Byte Offset: 18, FaultType: bit_flip, Mask: 00000010
Tick: 360819000, Cache Block Addr: 498880, Byte Offset: 51, FaultType: bit_flip, Mask: 10000000
Tick: 368034000, Cache Block Addr: 495744, Byte Offset: 33, FaultType: bit_flip, Mask: 10000000
Tick: 383496000, Cache Block Addr: 530560, Byte Offset: 23, FaultType: bit_flip, Mask: 00010000
Tick: 384581000, Cache Block Addr: 531584, Byte Offset: 38, FaultType: bit_flip, Mask: 00000100
Tick: 402713000, Cache Block Addr: 474048, Byte Offset: 0, FaultType: bit_flip, Mask: 00000001
Tick: 403127000, Cache Block Addr: 530368, Byte Offset: 23, FaultType: bit_flip, Mask: 00000010
Tick: 407949000, Cache Block Addr: 472128, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
