Tick: 52130000, Cache Block Addr: 71936, Byte Offset: 13, FaultType: bit_flip, Mask: 00000010
Tick: 53155000, Cache Block Addr: 89280, Byte Offset: 59, FaultType: bit_flip, Mask: 00000100
Tick: 56106000, Cache Block Addr: 83776, Byte Offset: 18, FaultType: bit_flip, Mask: 00100000
Tick: 56165000, Cache Block Addr: 80128, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 56588000, Cache Block Addr: 92224, Byte Offset: 59, FaultType: bit_flip, Mask: 10000000
Tick: 57745000, Cache Block Addr: 79296, Byte Offset: 28, FaultType: bit_flip, Mask: 00010000
Tick: 57925000, Cache Block Addr: 85248, Byte Offset: 17, FaultType: bit_flip, Mask: 00000010
Tick: 58441000, Cache Block Addr: 98112, Byte Offset: 35, FaultType: bit_flip, Mask: 10000000
Tick: 59659000, Cache Block Addr: 96320, Byte Offset: 31, FaultType: bit_flip, Mask: 00000100
Tick: 59801000, Cache Block Addr: 92352, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 60081000, Cache Block Addr: 94528, Byte Offset: 21, FaultType: bit_flip, Mask: 00000100
Tick: 63258000, Cache Block Addr: 82752, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 63849000, Cache Block Addr: 84288, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 64231000, Cache Block Addr: 105664, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
Tick: 65655000, Cache Block Addr: 107584, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 67732000, Cache Block Addr: 92736, Byte Offset: 1, FaultType: bit_flip, Mask: 00000100
Tick: 70796000, Cache Block Addr: 88704, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 71412000, Cache Block Addr: 84928, Byte Offset: 40, FaultType: bit_flip, Mask: 00000100
Tick: 74409000, Cache Block Addr: 114880, Byte Offset: 10, FaultType: bit_flip, Mask: 00000001
Tick: 76106000, Cache Block Addr: 90432, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 78881000, Cache Block Addr: 97280, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 79169000, Cache Block Addr: 117632, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 79609000, Cache Block Addr: 119680, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 80254000, Cache Block Addr: 114368, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 80350000, Cache Block Addr: 111424, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 81105000, Cache Block Addr: 94080, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 81607000, Cache Block Addr: 97280, Byte Offset: 56, FaultType: bit_flip, Mask: 01000000
Tick: 82003000, Cache Block Addr: 118656, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 82159000, Cache Block Addr: 110272, Byte Offset: 38, FaultType: bit_flip, Mask: 00000010
Tick: 82809000, Cache Block Addr: 111680, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 82891000, Cache Block Addr: 123584, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 84984000, Cache Block Addr: 124736, Byte Offset: 30, FaultType: bit_flip, Mask: 00000001
Tick: 85459000, Cache Block Addr: 96256, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 85900000, Cache Block Addr: 115712, Byte Offset: 47, FaultType: bit_flip, Mask: 00001000
Tick: 87352000, Cache Block Addr: 118720, Byte Offset: 44, FaultType: bit_flip, Mask: 00100000
Tick: 87761000, Cache Block Addr: 102656, Byte Offset: 32, FaultType: bit_flip, Mask: 00000010
Tick: 88396000, Cache Block Addr: 116416, Byte Offset: 2, FaultType: bit_flip, Mask: 00000100
Tick: 88458000, Cache Block Addr: 114176, Byte Offset: 24, FaultType: bit_flip, Mask: 01000000
Tick: 88777000, Cache Block Addr: 106560, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 88938000, Cache Block Addr: 99520, Byte Offset: 48, FaultType: bit_flip, Mask: 00001000
Tick: 89202000, Cache Block Addr: 115776, Byte Offset: 60, FaultType: bit_flip, Mask: 00010000
Tick: 90523000, Cache Block Addr: 66752, Byte Offset: 38, FaultType: bit_flip, Mask: 00000100
Tick: 95181000, Cache Block Addr: 114880, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 98856000, Cache Block Addr: 65920, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 102347000, Cache Block Addr: 113408, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
