run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,CRASH,137,15,exit_137,2026-05-11T00:35:38+00:00,2026-05-11T00:35:53+00:00
2,CRASH,137,15,exit_137,2026-05-11T00:35:39+00:00,2026-05-11T00:35:54+00:00
3,CRASH,137,15,exit_137,2026-05-11T00:35:48+00:00,2026-05-11T00:36:03+00:00
9,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:36:03+00:00,2026-05-11T00:36:06+00:00
4,CRASH,137,15,exit_137,2026-05-11T00:35:52+00:00,2026-05-11T00:36:07+00:00
5,CRASH,137,15,exit_137,2026-05-11T00:35:53+00:00,2026-05-11T00:36:08+00:00
6,CRASH,137,15,exit_137,2026-05-11T00:35:53+00:00,2026-05-11T00:36:08+00:00
7,CRASH,137,15,exit_137,2026-05-11T00:35:53+00:00,2026-05-11T00:36:08+00:00
8,CRASH,137,15,exit_137,2026-05-11T00:35:54+00:00,2026-05-11T00:36:09+00:00
10,CRASH,137,15,exit_137,2026-05-11T00:36:06+00:00,2026-05-11T00:36:21+00:00
11,CRASH,137,15,exit_137,2026-05-11T00:36:07+00:00,2026-05-11T00:36:22+00:00
12,CRASH,137,15,exit_137,2026-05-11T00:36:08+00:00,2026-05-11T00:36:23+00:00
13,CRASH,137,15,exit_137,2026-05-11T00:36:08+00:00,2026-05-11T00:36:23+00:00
16,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:36:21+00:00,2026-05-11T00:36:23+00:00
14,CRASH,137,15,exit_137,2026-05-11T00:36:08+00:00,2026-05-11T00:36:23+00:00
17,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:36:22+00:00,2026-05-11T00:36:24+00:00
15,CRASH,137,15,exit_137,2026-05-11T00:36:09+00:00,2026-05-11T00:36:24+00:00
19,OK,0,3,-,2026-05-11T00:36:23+00:00,2026-05-11T00:36:26+00:00
18,CRASH,137,15,exit_137,2026-05-11T00:36:23+00:00,2026-05-11T00:36:38+00:00
20,CRASH,137,15,exit_137,2026-05-11T00:36:23+00:00,2026-05-11T00:36:38+00:00
21,CRASH,137,15,exit_137,2026-05-11T00:36:23+00:00,2026-05-11T00:36:38+00:00
22,CRASH,137,15,exit_137,2026-05-11T00:36:24+00:00,2026-05-11T00:36:39+00:00
23,CRASH,137,15,exit_137,2026-05-11T00:36:24+00:00,2026-05-11T00:36:39+00:00
25,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:36:38+00:00,2026-05-11T00:36:41+00:00
24,CRASH,137,15,exit_137,2026-05-11T00:36:26+00:00,2026-05-11T00:36:41+00:00
30,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:36:41+00:00,2026-05-11T00:36:43+00:00
32,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:36:43+00:00,2026-05-11T00:36:46+00:00
26,CRASH,137,15,exit_137,2026-05-11T00:36:38+00:00,2026-05-11T00:36:53+00:00
27,CRASH,137,15,exit_137,2026-05-11T00:36:38+00:00,2026-05-11T00:36:53+00:00
28,CRASH,137,15,exit_137,2026-05-11T00:36:39+00:00,2026-05-11T00:36:54+00:00
29,CRASH,137,15,exit_137,2026-05-11T00:36:39+00:00,2026-05-11T00:36:54+00:00
31,CRASH,137,15,exit_137,2026-05-11T00:36:41+00:00,2026-05-11T00:36:56+00:00
33,CRASH,137,15,exit_137,2026-05-11T00:36:46+00:00,2026-05-11T00:37:01+00:00
34,CRASH,137,15,exit_137,2026-05-11T00:36:53+00:00,2026-05-11T00:37:08+00:00
35,CRASH,137,15,exit_137,2026-05-11T00:36:53+00:00,2026-05-11T00:37:08+00:00
36,CRASH,137,15,exit_137,2026-05-11T00:36:54+00:00,2026-05-11T00:37:09+00:00
37,CRASH,137,15,exit_137,2026-05-11T00:36:54+00:00,2026-05-11T00:37:09+00:00
38,CRASH,137,15,exit_137,2026-05-11T00:36:56+00:00,2026-05-11T00:37:11+00:00
39,CRASH,137,15,exit_137,2026-05-11T00:37:01+00:00,2026-05-11T00:37:16+00:00
40,CRASH,137,15,exit_137,2026-05-11T00:37:08+00:00,2026-05-11T00:37:23+00:00
