Tick: 52997000, Cache Block Addr: 473408, Byte Offset: 55, FaultType: bit_flip, Mask: 00000100
Tick: 56402000, Cache Block Addr: 477376, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 94553000, Cache Block Addr: 480832, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 104327000, Cache Block Addr: 473856, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 107702000, Cache Block Addr: 475328, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 113134000, Cache Block Addr: 480960, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 134296000, Cache Block Addr: 491584, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 147110000, Cache Block Addr: 498560, Byte Offset: 16, FaultType: bit_flip, Mask: 00000001
Tick: 150656000, Cache Block Addr: 494592, Byte Offset: 21, FaultType: bit_flip, Mask: 00000100
Tick: 166284000, Cache Block Addr: 490624, Byte Offset: 53, FaultType: bit_flip, Mask: 00001000
Tick: 180793000, Cache Block Addr: 493568, Byte Offset: 49, FaultType: bit_flip, Mask: 10000000
Tick: 181838000, Cache Block Addr: 492288, Byte Offset: 45, FaultType: bit_flip, Mask: 00100000
Tick: 194875000, Cache Block Addr: 513024, Byte Offset: 24, FaultType: bit_flip, Mask: 00001000
Tick: 196207000, Cache Block Addr: 503616, Byte Offset: 49, FaultType: bit_flip, Mask: 10000000
Tick: 212904000, Cache Block Addr: 415296, Byte Offset: 45, FaultType: bit_flip, Mask: 00000100
Tick: 213239000, Cache Block Addr: 519808, Byte Offset: 10, FaultType: bit_flip, Mask: 00010000
Tick: 216068000, Cache Block Addr: 457728, Byte Offset: 18, FaultType: bit_flip, Mask: 10000000
Tick: 220623000, Cache Block Addr: 516544, Byte Offset: 16, FaultType: bit_flip, Mask: 00001000
Tick: 226857000, Cache Block Addr: 519232, Byte Offset: 25, FaultType: bit_flip, Mask: 00001000
